date,county,num_alc_accidents
2012-01-08,dallas,1
2012-01-08,iowa,1
2012-01-08,johnson,1
2012-01-08,page,1
2012-01-08,palo alto,1
2012-01-08,polk,2
2012-01-08,webster,1
2012-01-22,adams,1
2012-01-22,black hawk,6
2012-01-22,bremer,1
2012-01-22,buena vista,1
2012-01-22,clinton,1
2012-01-22,crawford,2
2012-01-22,des moines,3
2012-01-22,dickinson,1
2012-01-22,dubuque,1
2012-01-22,emmet,1
2012-01-22,greene,1
2012-01-22,harrison,1
2012-01-22,ida,1
2012-01-22,jasper,2
2012-01-22,johnson,3
2012-01-22,kossuth,1
2012-01-22,lee,2
2012-01-22,linn,4
2012-01-22,mahaska,1
2012-01-22,monroe,1
2012-01-22,polk,12
2012-01-22,pottawattamie,1
2012-01-22,poweshiek,1
2012-01-22,scott,3
2012-01-22,story,1
2012-01-22,taylor,1
2012-01-22,union,1
2012-01-22,washington,1
2012-01-22,webster,1
2012-01-22,woodbury,6
2012-02-05,benton,1
2012-02-05,black hawk,3
2012-02-05,boone,2
2012-02-05,cass,1
2012-02-05,cedar,1
2012-02-05,clarke,1
2012-02-05,clay,1
2012-02-05,clinton,1
2012-02-05,dallas,2
2012-02-05,des moines,1
2012-02-05,dickinson,1
2012-02-05,dubuque,6
2012-02-05,fremont,2
2012-02-05,howard,1
2012-02-05,humboldt,1
2012-02-05,iowa,1
2012-02-05,jackson,1
2012-02-05,jasper,3
2012-02-05,johnson,2
2012-02-05,jones,1
2012-02-05,lee,1
2012-02-05,linn,6
2012-02-05,louisa,1
2012-02-05,marion,1
2012-02-05,marshall,1
2012-02-05,monona,1
2012-02-05,muscatine,1
2012-02-05,obrien,1
2012-02-05,polk,11
2012-02-05,pottawattamie,8
2012-02-05,poweshiek,1
2012-02-05,scott,4
2012-02-05,shelby,1
2012-02-05,story,2
2012-02-05,wapello,1
2012-02-05,winneshiek,1
2012-02-05,woodbury,4
2012-02-19,adams,1
2012-02-19,benton,1
2012-02-19,black hawk,2
2012-02-19,buchanan,1
2012-02-19,cass,1
2012-02-19,cedar,1
2012-02-19,cherokee,1
2012-02-19,clayton,1
2012-02-19,clinton,3
2012-02-19,crawford,2
2012-02-19,dallas,1
2012-02-19,delaware,1
2012-02-19,des moines,1
2012-02-19,dubuque,1
2012-02-19,emmet,1
2012-02-19,hancock,1
2012-02-19,harrison,1
2012-02-19,henry,1
2012-02-19,ida,1
2012-02-19,iowa,2
2012-02-19,jasper,1
2012-02-19,jefferson,2
2012-02-19,johnson,2
2012-02-19,lee,2
2012-02-19,linn,5
2012-02-19,louisa,1
2012-02-19,mahaska,1
2012-02-19,marion,1
2012-02-19,mills,1
2012-02-19,monroe,1
2012-02-19,obrien,1
2012-02-19,plymouth,2
2012-02-19,polk,5
2012-02-19,pottawattamie,2
2012-02-19,scott,10
2012-02-19,shelby,1
2012-02-19,sioux,1
2012-02-19,union,1
2012-02-19,wapello,3
2012-02-19,warren,1
2012-02-19,webster,1
2012-02-19,winneshiek,2
2012-02-19,woodbury,5
2012-03-04,benton,2
2012-03-04,black hawk,4
2012-03-04,boone,1
2012-03-04,bremer,1
2012-03-04,butler,1
2012-03-04,cerro gordo,3
2012-03-04,clinton,1
2012-03-04,des moines,3
2012-03-04,dubuque,2
2012-03-04,franklin,1
2012-03-04,greene,1
2012-03-04,harrison,1
2012-03-04,henry,2
2012-03-04,jackson,1
2012-03-04,johnson,3
2012-03-04,kossuth,1
2012-03-04,lee,1
2012-03-04,linn,3
2012-03-04,marion,2
2012-03-04,marshall,2
2012-03-04,muscatine,2
2012-03-04,obrien,1
2012-03-04,polk,9
2012-03-04,pottawattamie,6
2012-03-04,scott,4
2012-03-04,story,2
2012-03-04,tama,1
2012-03-04,wapello,4
2012-03-04,warren,1
2012-03-04,washington,1
2012-03-04,webster,1
2012-03-04,woodbury,8
2012-03-18,adams,1
2012-03-18,black hawk,2
2012-03-18,bremer,2
2012-03-18,carroll,1
2012-03-18,clinton,1
2012-03-18,crawford,1
2012-03-18,dallas,1
2012-03-18,davis,1
2012-03-18,delaware,1
2012-03-18,des moines,1
2012-03-18,dubuque,2
2012-03-18,emmet,1
2012-03-18,floyd,1
2012-03-18,greene,1
2012-03-18,hamilton,1
2012-03-18,jasper,1
2012-03-18,jefferson,2
2012-03-18,johnson,2
2012-03-18,jones,1
2012-03-18,linn,4
2012-03-18,madison,2
2012-03-18,marshall,1
2012-03-18,mills,1
2012-03-18,muscatine,1
2012-03-18,osceola,1
2012-03-18,polk,16
2012-03-18,pottawattamie,1
2012-03-18,scott,7
2012-03-18,story,3
2012-03-18,union,1
2012-03-18,van buren,1
2012-03-18,wapello,2
2012-03-18,warren,1
2012-03-18,washington,1
2012-03-18,woodbury,4
2012-04-01,benton,1
2012-04-01,black hawk,7
2012-04-01,cass,2
2012-04-01,clay,1
2012-04-01,clayton,1
2012-04-01,clinton,2
2012-04-01,dallas,1
2012-04-01,decatur,1
2012-04-01,des moines,1
2012-04-01,dickinson,3
2012-04-01,dubuque,7
2012-04-01,emmet,1
2012-04-01,henry,1
2012-04-01,jackson,2
2012-04-01,jasper,2
2012-04-01,johnson,2
2012-04-01,jones,1
2012-04-01,kossuth,1
2012-04-01,lee,2
2012-04-01,linn,4
2012-04-01,mahaska,1
2012-04-01,marshall,1
2012-04-01,mills,1
2012-04-01,monona,1
2012-04-01,muscatine,2
2012-04-01,obrien,1
2012-04-01,plymouth,1
2012-04-01,polk,19
2012-04-01,pottawattamie,4
2012-04-01,scott,7
2012-04-01,story,1
2012-04-01,taylor,1
2012-04-01,union,2
2012-04-01,wapello,1
2012-04-01,wayne,1
2012-04-01,woodbury,4
2012-04-15,allamakee,1
2012-04-15,black hawk,3
2012-04-15,boone,1
2012-04-15,buchanan,1
2012-04-15,buena vista,1
2012-04-15,clayton,1
2012-04-15,clinton,3
2012-04-15,decatur,1
2012-04-15,des moines,1
2012-04-15,dubuque,2
2012-04-15,greene,1
2012-04-15,guthrie,1
2012-04-15,hamilton,3
2012-04-15,hancock,1
2012-04-15,hardin,1
2012-04-15,henry,1
2012-04-15,humboldt,2
2012-04-15,iowa,1
2012-04-15,jasper,1
2012-04-15,johnson,5
2012-04-15,lee,1
2012-04-15,linn,4
2012-04-15,madison,1
2012-04-15,marshall,1
2012-04-15,mills,1
2012-04-15,monona,1
2012-04-15,muscatine,2
2012-04-15,polk,18
2012-04-15,pottawattamie,3
2012-04-15,poweshiek,1
2012-04-15,sac,1
2012-04-15,scott,5
2012-04-15,story,2
2012-04-15,tama,1
2012-04-15,van buren,1
2012-04-15,wapello,2
2012-04-15,warren,2
2012-04-15,washington,1
2012-04-15,webster,1
2012-04-15,winneshiek,2
2012-04-15,woodbury,4
2012-04-29,black hawk,7
2012-04-29,boone,1
2012-04-29,bremer,1
2012-04-29,carroll,1
2012-04-29,cedar,1
2012-04-29,cerro gordo,2
2012-04-29,cherokee,1
2012-04-29,chickasaw,1
2012-04-29,clinton,4
2012-04-29,delaware,1
2012-04-29,des moines,3
2012-04-29,dickinson,1
2012-04-29,dubuque,4
2012-04-29,fayette,1
2012-04-29,greene,1
2012-04-29,humboldt,1
2012-04-29,johnson,2
2012-04-29,lee,1
2012-04-29,linn,3
2012-04-29,marion,2
2012-04-29,marshall,1
2012-04-29,mills,1
2012-04-29,obrien,1
2012-04-29,osceola,1
2012-04-29,page,2
2012-04-29,plymouth,1
2012-04-29,polk,16
2012-04-29,pottawattamie,7
2012-04-29,scott,3
2012-04-29,story,4
2012-04-29,wapello,1
2012-04-29,warren,2
2012-04-29,webster,3
2012-04-29,winneshiek,2
2012-04-29,woodbury,7
2012-05-13,black hawk,3
2012-05-13,boone,1
2012-05-13,calhoun,1
2012-05-13,carroll,1
2012-05-13,cerro gordo,2
2012-05-13,chickasaw,1
2012-05-13,des moines,1
2012-05-13,dubuque,1
2012-05-13,floyd,1
2012-05-13,franklin,2
2012-05-13,fremont,1
2012-05-13,iowa,1
2012-05-13,jackson,2
2012-05-13,johnson,5
2012-05-13,kossuth,1
2012-05-13,linn,6
2012-05-13,mahaska,1
2012-05-13,marshall,1
2012-05-13,mills,2
2012-05-13,muscatine,1
2012-05-13,obrien,1
2012-05-13,page,1
2012-05-13,plymouth,2
2012-05-13,polk,12
2012-05-13,pottawattamie,7
2012-05-13,sac,2
2012-05-13,scott,5
2012-05-13,shelby,1
2012-05-13,sioux,2
2012-05-13,story,3
2012-05-13,tama,1
2012-05-13,union,1
2012-05-13,wapello,2
2012-05-13,warren,1
2012-05-13,webster,1
2012-05-13,winnebago,1
2012-05-13,woodbury,5
2012-05-13,worth,2
2012-05-13,wright,1
2012-05-27,adair,1
2012-05-27,adams,1
2012-05-27,appanoose,1
2012-05-27,audubon,1
2012-05-27,black hawk,3
2012-05-27,bremer,1
2012-05-27,buchanan,1
2012-05-27,buena vista,1
2012-05-27,carroll,1
2012-05-27,cerro gordo,2
2012-05-27,clarke,1
2012-05-27,clay,1
2012-05-27,clayton,1
2012-05-27,clinton,3
2012-05-27,dallas,1
2012-05-27,des moines,3
2012-05-27,dickinson,1
2012-05-27,dubuque,4
2012-05-27,fayette,2
2012-05-27,fremont,2
2012-05-27,grundy,1
2012-05-27,hamilton,1
2012-05-27,henry,2
2012-05-27,iowa,1
2012-05-27,jasper,2
2012-05-27,johnson,4
2012-05-27,jones,1
2012-05-27,lee,2
2012-05-27,linn,9
2012-05-27,mahaska,1
2012-05-27,marshall,2
2012-05-27,mitchell,1
2012-05-27,monona,2
2012-05-27,muscatine,2
2012-05-27,polk,9
2012-05-27,pottawattamie,2
2012-05-27,poweshiek,1
2012-05-27,scott,4
2012-05-27,sioux,1
2012-05-27,wapello,3
2012-05-27,warren,2
2012-05-27,webster,2
2012-05-27,woodbury,7
2012-06-10,allamakee,1
2012-06-10,appanoose,1
2012-06-10,black hawk,6
2012-06-10,boone,1
2012-06-10,buchanan,1
2012-06-10,calhoun,1
2012-06-10,cass,2
2012-06-10,cherokee,1
2012-06-10,clarke,2
2012-06-10,delaware,1
2012-06-10,dickinson,1
2012-06-10,dubuque,3
2012-06-10,hamilton,1
2012-06-10,harrison,1
2012-06-10,henry,1
2012-06-10,humboldt,1
2012-06-10,jackson,1
2012-06-10,jasper,1
2012-06-10,johnson,2
2012-06-10,linn,4
2012-06-10,lyon,1
2012-06-10,madison,1
2012-06-10,marion,1
2012-06-10,marshall,3
2012-06-10,monona,2
2012-06-10,montgomery,1
2012-06-10,muscatine,1
2012-06-10,polk,11
2012-06-10,pottawattamie,2
2012-06-10,scott,6
2012-06-10,shelby,1
2012-06-10,tama,1
2012-06-10,van buren,1
2012-06-10,winneshiek,1
2012-06-10,woodbury,1
2012-06-10,worth,1
2012-06-24,adams,2
2012-06-24,allamakee,1
2012-06-24,appanoose,1
2012-06-24,benton,1
2012-06-24,black hawk,3
2012-06-24,calhoun,1
2012-06-24,carroll,1
2012-06-24,cedar,1
2012-06-24,clinton,2
2012-06-24,dallas,1
2012-06-24,des moines,2
2012-06-24,dubuque,3
2012-06-24,fayette,1
2012-06-24,floyd,1
2012-06-24,grundy,1
2012-06-24,hamilton,3
2012-06-24,hancock,1
2012-06-24,harrison,1
2012-06-24,henry,1
2012-06-24,iowa,1
2012-06-24,jackson,3
2012-06-24,jasper,2
2012-06-24,johnson,3
2012-06-24,jones,1
2012-06-24,keokuk,1
2012-06-24,linn,10
2012-06-24,louisa,1
2012-06-24,lucas,1
2012-06-24,madison,1
2012-06-24,marshall,1
2012-06-24,mitchell,2
2012-06-24,obrien,1
2012-06-24,palo alto,2
2012-06-24,polk,10
2012-06-24,pottawattamie,6
2012-06-24,ringgold,1
2012-06-24,sac,1
2012-06-24,scott,6
2012-06-24,shelby,1
2012-06-24,sioux,1
2012-06-24,story,4
2012-06-24,tama,1
2012-06-24,warren,1
2012-06-24,washington,1
2012-06-24,webster,1
2012-06-24,woodbury,2
2012-07-08,adair,1
2012-07-08,appanoose,1
2012-07-08,black hawk,1
2012-07-08,boone,1
2012-07-08,bremer,3
2012-07-08,cerro gordo,1
2012-07-08,clayton,1
2012-07-08,clinton,1
2012-07-08,dallas,2
2012-07-08,des moines,4
2012-07-08,dickinson,1
2012-07-08,dubuque,4
2012-07-08,emmet,1
2012-07-08,greene,1
2012-07-08,hardin,1
2012-07-08,humboldt,1
2012-07-08,jackson,1
2012-07-08,jasper,1
2012-07-08,johnson,5
2012-07-08,jones,1
2012-07-08,kossuth,1
2012-07-08,lee,1
2012-07-08,linn,12
2012-07-08,lyon,2
2012-07-08,marshall,1
2012-07-08,mills,1
2012-07-08,muscatine,1
2012-07-08,palo alto,1
2012-07-08,plymouth,1
2012-07-08,polk,9
2012-07-08,pottawattamie,2
2012-07-08,scott,9
2012-07-08,shelby,2
2012-07-08,sioux,1
2012-07-08,story,3
2012-07-08,washington,1
2012-07-08,wayne,1
2012-07-08,webster,3
2012-07-08,winneshiek,1
2012-07-08,woodbury,2
2012-07-22,benton,1
2012-07-22,black hawk,1
2012-07-22,boone,1
2012-07-22,buena vista,1
2012-07-22,carroll,1
2012-07-22,cerro gordo,2
2012-07-22,crawford,3
2012-07-22,dallas,2
2012-07-22,delaware,1
2012-07-22,des moines,2
2012-07-22,dickinson,1
2012-07-22,dubuque,3
2012-07-22,guthrie,1
2012-07-22,hamilton,1
2012-07-22,harrison,1
2012-07-22,humboldt,2
2012-07-22,jackson,1
2012-07-22,jasper,3
2012-07-22,johnson,1
2012-07-22,jones,2
2012-07-22,lee,2
2012-07-22,linn,3
2012-07-22,marshall,1
2012-07-22,mitchell,1
2012-07-22,monona,1
2012-07-22,monroe,1
2012-07-22,muscatine,1
2012-07-22,osceola,1
2012-07-22,palo alto,1
2012-07-22,polk,14
2012-07-22,pottawattamie,3
2012-07-22,scott,5
2012-07-22,story,5
2012-07-22,warren,1
2012-07-22,webster,2
2012-07-22,winnebago,1
2012-07-22,woodbury,5
2012-08-05,black hawk,1
2012-08-05,boone,2
2012-08-05,bremer,1
2012-08-05,cass,1
2012-08-05,cedar,1
2012-08-05,cerro gordo,2
2012-08-05,clayton,1
2012-08-05,clinton,1
2012-08-05,crawford,1
2012-08-05,dallas,2
2012-08-05,delaware,2
2012-08-05,dickinson,1
2012-08-05,dubuque,7
2012-08-05,emmet,1
2012-08-05,fremont,1
2012-08-05,harrison,2
2012-08-05,jefferson,2
2012-08-05,johnson,5
2012-08-05,jones,1
2012-08-05,kossuth,1
2012-08-05,lee,3
2012-08-05,linn,9
2012-08-05,louisa,1
2012-08-05,lucas,1
2012-08-05,lyon,1
2012-08-05,marshall,1
2012-08-05,monroe,1
2012-08-05,muscatine,2
2012-08-05,palo alto,1
2012-08-05,polk,10
2012-08-05,pottawattamie,3
2012-08-05,scott,4
2012-08-05,sioux,2
2012-08-05,story,1
2012-08-05,warren,1
2012-08-05,webster,2
2012-08-05,winneshiek,1
2012-08-05,woodbury,2
2012-08-05,wright,1
2012-08-19,benton,1
2012-08-19,black hawk,5
2012-08-19,bremer,1
2012-08-19,buchanan,1
2012-08-19,butler,1
2012-08-19,cass,2
2012-08-19,cedar,1
2012-08-19,cherokee,1
2012-08-19,clay,4
2012-08-19,clinton,4
2012-08-19,dallas,1
2012-08-19,delaware,1
2012-08-19,des moines,2
2012-08-19,dickinson,1
2012-08-19,dubuque,4
2012-08-19,hamilton,1
2012-08-19,hardin,1
2012-08-19,harrison,2
2012-08-19,johnson,5
2012-08-19,lee,1
2012-08-19,linn,3
2012-08-19,lyon,1
2012-08-19,marion,1
2012-08-19,mitchell,1
2012-08-19,monona,1
2012-08-19,obrien,1
2012-08-19,page,2
2012-08-19,palo alto,1
2012-08-19,plymouth,1
2012-08-19,polk,12
2012-08-19,pottawattamie,4
2012-08-19,poweshiek,1
2012-08-19,scott,6
2012-08-19,shelby,1
2012-08-19,story,3
2012-08-19,wapello,2
2012-08-19,warren,2
2012-08-19,washington,1
2012-08-19,webster,1
2012-08-19,winnebago,1
2012-08-19,woodbury,9
2012-09-02,benton,2
2012-09-02,black hawk,3
2012-09-02,boone,1
2012-09-02,buena vista,1
2012-09-02,calhoun,1
2012-09-02,cerro gordo,1
2012-09-02,clayton,1
2012-09-02,crawford,1
2012-09-02,delaware,1
2012-09-02,des moines,1
2012-09-02,dubuque,5
2012-09-02,emmet,1
2012-09-02,fayette,1
2012-09-02,floyd,1
2012-09-02,guthrie,1
2012-09-02,hamilton,2
2012-09-02,jackson,2
2012-09-02,jasper,1
2012-09-02,jefferson,1
2012-09-02,johnson,3
2012-09-02,jones,1
2012-09-02,keokuk,1
2012-09-02,linn,3
2012-09-02,mills,1
2012-09-02,monona,1
2012-09-02,muscatine,2
2012-09-02,obrien,1
2012-09-02,polk,12
2012-09-02,pottawattamie,6
2012-09-02,sac,1
2012-09-02,scott,3
2012-09-02,story,3
2012-09-02,warren,1
2012-09-02,washington,1
2012-09-02,webster,1
2012-09-02,winnebago,1
2012-09-02,woodbury,2
2012-09-02,wright,1
2012-09-16,adair,1
2012-09-16,benton,1
2012-09-16,black hawk,3
2012-09-16,buena vista,1
2012-09-16,butler,1
2012-09-16,cass,1
2012-09-16,clarke,1
2012-09-16,clay,1
2012-09-16,clinton,4
2012-09-16,crawford,1
2012-09-16,dallas,2
2012-09-16,decatur,1
2012-09-16,dubuque,6
2012-09-16,emmet,1
2012-09-16,fremont,1
2012-09-16,greene,1
2012-09-16,guthrie,1
2012-09-16,hamilton,1
2012-09-16,hardin,1
2012-09-16,howard,1
2012-09-16,jasper,2
2012-09-16,johnson,10
2012-09-16,jones,1
2012-09-16,linn,3
2012-09-16,lyon,1
2012-09-16,mahaska,1
2012-09-16,marion,2
2012-09-16,marshall,1
2012-09-16,monona,1
2012-09-16,muscatine,1
2012-09-16,page,1
2012-09-16,polk,8
2012-09-16,pottawattamie,3
2012-09-16,ringgold,1
2012-09-16,scott,5
2012-09-16,sioux,1
2012-09-16,tama,1
2012-09-16,taylor,1
2012-09-16,union,1
2012-09-16,wapello,1
2012-09-16,warren,1
2012-09-16,winnebago,1
2012-09-16,woodbury,2
2012-09-30,black hawk,4
2012-09-30,cedar,1
2012-09-30,cerro gordo,2
2012-09-30,cherokee,1
2012-09-30,clay,1
2012-09-30,clinton,2
2012-09-30,dallas,1
2012-09-30,davis,1
2012-09-30,des moines,2
2012-09-30,dickinson,2
2012-09-30,dubuque,6
2012-09-30,fremont,2
2012-09-30,greene,1
2012-09-30,grundy,1
2012-09-30,hamilton,1
2012-09-30,johnson,2
2012-09-30,kossuth,3
2012-09-30,lee,1
2012-09-30,linn,10
2012-09-30,mahaska,1
2012-09-30,mills,1
2012-09-30,muscatine,1
2012-09-30,palo alto,1
2012-09-30,plymouth,1
2012-09-30,polk,10
2012-09-30,pottawattamie,4
2012-09-30,scott,5
2012-09-30,shelby,1
2012-09-30,story,3
2012-09-30,wapello,3
2012-09-30,warren,1
2012-09-30,webster,1
2012-09-30,winneshiek,2
2012-09-30,woodbury,1
2012-09-30,wright,1
2012-10-14,black hawk,3
2012-10-14,buena vista,1
2012-10-14,carroll,1
2012-10-14,clay,1
2012-10-14,clayton,1
2012-10-14,clinton,3
2012-10-14,dallas,1
2012-10-14,delaware,3
2012-10-14,des moines,2
2012-10-14,dickinson,1
2012-10-14,dubuque,6
2012-10-14,fayette,2
2012-10-14,franklin,1
2012-10-14,guthrie,2
2012-10-14,henry,1
2012-10-14,jackson,1
2012-10-14,johnson,6
2012-10-14,keokuk,1
2012-10-14,kossuth,1
2012-10-14,lee,3
2012-10-14,linn,2
2012-10-14,louisa,1
2012-10-14,marion,1
2012-10-14,mitchell,1
2012-10-14,muscatine,2
2012-10-14,osceola,1
2012-10-14,polk,13
2012-10-14,pottawattamie,2
2012-10-14,scott,4
2012-10-14,sioux,1
2012-10-14,tama,1
2012-10-14,union,1
2012-10-14,wapello,1
2012-10-14,warren,3
2012-10-14,webster,1
2012-10-14,woodbury,4
2012-10-28,black hawk,5
2012-10-28,buena vista,2
2012-10-28,carroll,1
2012-10-28,cedar,1
2012-10-28,cerro gordo,3
2012-10-28,clinton,1
2012-10-28,crawford,1
2012-10-28,dallas,1
2012-10-28,decatur,1
2012-10-28,des moines,1
2012-10-28,dickinson,2
2012-10-28,dubuque,8
2012-10-28,emmet,1
2012-10-28,fayette,1
2012-10-28,greene,1
2012-10-28,henry,2
2012-10-28,humboldt,1
2012-10-28,iowa,1
2012-10-28,jackson,2
2012-10-28,jasper,1
2012-10-28,jefferson,1
2012-10-28,johnson,2
2012-10-28,lee,1
2012-10-28,linn,4
2012-10-28,marion,2
2012-10-28,marshall,1
2012-10-28,mills,1
2012-10-28,monroe,1
2012-10-28,muscatine,1
2012-10-28,polk,13
2012-10-28,pottawattamie,1
2012-10-28,scott,2
2012-10-28,story,1
2012-10-28,union,1
2012-10-28,wapello,3
2012-10-28,warren,1
2012-10-28,wayne,1
2012-10-28,webster,1
2012-10-28,woodbury,4
2012-11-11,adair,1
2012-11-11,allamakee,1
2012-11-11,black hawk,5
2012-11-11,boone,1
2012-11-11,bremer,1
2012-11-11,calhoun,1
2012-11-11,cass,1
2012-11-11,cedar,1
2012-11-11,clayton,1
2012-11-11,clinton,6
2012-11-11,delaware,1
2012-11-11,des moines,1
2012-11-11,dubuque,4
2012-11-11,emmet,1
2012-11-11,grundy,1
2012-11-11,hamilton,1
2012-11-11,hancock,2
2012-11-11,humboldt,1
2012-11-11,jackson,1
2012-11-11,jefferson,1
2012-11-11,johnson,4
2012-11-11,jones,1
2012-11-11,linn,4
2012-11-11,lucas,1
2012-11-11,marion,2
2012-11-11,marshall,1
2012-11-11,mills,3
2012-11-11,muscatine,1
2012-11-11,obrien,1
2012-11-11,plymouth,2
2012-11-11,polk,9
2012-11-11,pottawattamie,2
2012-11-11,scott,8
2012-11-11,story,1
2012-11-11,tama,1
2012-11-11,wapello,2
2012-11-11,washington,1
2012-11-11,woodbury,2
2012-11-11,wright,1
2012-11-25,black hawk,4
2012-11-25,cerro gordo,2
2012-11-25,chickasaw,1
2012-11-25,clinton,1
2012-11-25,delaware,1
2012-11-25,des moines,2
2012-11-25,dubuque,6
2012-11-25,harrison,1
2012-11-25,howard,1
2012-11-25,johnson,2
2012-11-25,keokuk,1
2012-11-25,linn,6
2012-11-25,lyon,1
2012-11-25,marion,2
2012-11-25,monroe,1
2012-11-25,polk,12
2012-11-25,pottawattamie,5
2012-11-25,ringgold,1
2012-11-25,sac,1
2012-11-25,scott,6
2012-11-25,story,4
2012-11-25,tama,1
2012-11-25,wapello,2
2012-11-25,warren,1
2012-11-25,winnebago,1
2012-11-25,winneshiek,1
2012-11-25,woodbury,5
2012-11-25,worth,1
2012-12-09,adair,1
2012-12-09,black hawk,6
2012-12-09,bremer,1
2012-12-09,clinton,4
2012-12-09,delaware,1
2012-12-09,dickinson,1
2012-12-09,dubuque,2
2012-12-09,emmet,1
2012-12-09,fayette,1
2012-12-09,floyd,1
2012-12-09,fremont,1
2012-12-09,guthrie,1
2012-12-09,hamilton,1
2012-12-09,humboldt,2
2012-12-09,ida,2
2012-12-09,jasper,1
2012-12-09,johnson,5
2012-12-09,lee,1
2012-12-09,linn,10
2012-12-09,lucas,1
2012-12-09,mills,1
2012-12-09,mitchell,1
2012-12-09,muscatine,1
2012-12-09,osceola,1
2012-12-09,polk,13
2012-12-09,pottawattamie,2
2012-12-09,poweshiek,1
2012-12-09,scott,3
2012-12-09,story,1
2012-12-09,washington,1
2012-12-09,wayne,2
2012-12-09,webster,3
2012-12-09,winneshiek,1
2012-12-09,woodbury,4
2012-12-23,allamakee,2
2012-12-23,black hawk,4
2012-12-23,boone,1
2012-12-23,carroll,2
2012-12-23,cerro gordo,2
2012-12-23,cherokee,1
2012-12-23,crawford,1
2012-12-23,dubuque,3
2012-12-23,fayette,2
2012-12-23,hancock,1
2012-12-23,harrison,2
2012-12-23,jackson,1
2012-12-23,jasper,2
2012-12-23,jefferson,1
2012-12-23,johnson,2
2012-12-23,jones,1
2012-12-23,lee,1
2012-12-23,linn,6
2012-12-23,marion,1
2012-12-23,marshall,1
2012-12-23,muscatine,3
2012-12-23,page,4
2012-12-23,polk,11
2012-12-23,pottawattamie,2
2012-12-23,poweshiek,2
2012-12-23,scott,2
2012-12-23,shelby,1
2012-12-23,sioux,1
2012-12-23,story,1
2012-12-23,wapello,1
2012-12-23,warren,1
2012-12-23,washington,1
2012-12-23,winneshiek,1
2012-12-23,woodbury,4
2013-01-06,appanoose,1
2013-01-06,benton,1
2013-01-06,black hawk,2
2013-01-06,bremer,1
2013-01-06,buchanan,1
2013-01-06,buena vista,1
2013-01-06,cherokee,1
2013-01-06,chickasaw,1
2013-01-06,clayton,1
2013-01-06,clinton,2
2013-01-06,dallas,3
2013-01-06,davis,1
2013-01-06,des moines,3
2013-01-06,dubuque,4
2013-01-06,emmet,1
2013-01-06,franklin,1
2013-01-06,hamilton,2
2013-01-06,jones,1
2013-01-06,kossuth,1
2013-01-06,linn,7
2013-01-06,marion,1
2013-01-06,muscatine,2
2013-01-06,polk,14
2013-01-06,pottawattamie,3
2013-01-06,tama,1
2013-01-06,taylor,1
2013-01-06,warren,2
2013-01-06,washington,1
2013-01-06,webster,2
2013-01-06,winneshiek,2
2013-01-20,black hawk,4
2013-01-20,boone,1
2013-01-20,bremer,1
2013-01-20,cerro gordo,1
2013-01-20,clay,1
2013-01-20,clayton,1
2013-01-20,dallas,1
2013-01-20,des moines,1
2013-01-20,dubuque,1
2013-01-20,fayette,1
2013-01-20,floyd,1
2013-01-20,hancock,1
2013-01-20,jasper,2
2013-01-20,johnson,3
2013-01-20,lee,1
2013-01-20,linn,4
2013-01-20,marion,1
2013-01-20,page,1
2013-01-20,plymouth,1
2013-01-20,pocahontas,1
2013-01-20,polk,10
2013-01-20,pottawattamie,3
2013-01-20,scott,2
2013-01-20,story,1
2013-01-20,tama,1
2013-01-20,warren,1
2013-01-20,webster,1
2013-01-20,woodbury,3
2013-02-03,allamakee,1
2013-02-03,benton,1
2013-02-03,black hawk,3
2013-02-03,boone,1
2013-02-03,buchanan,1
2013-02-03,cedar,2
2013-02-03,cerro gordo,1
2013-02-03,clay,1
2013-02-03,decatur,1
2013-02-03,dubuque,2
2013-02-03,fayette,1
2013-02-03,franklin,1
2013-02-03,guthrie,1
2013-02-03,iowa,2
2013-02-03,jasper,1
2013-02-03,jefferson,2
2013-02-03,jones,2
2013-02-03,lee,1
2013-02-03,linn,6
2013-02-03,mahaska,1
2013-02-03,marshall,1
2013-02-03,mills,1
2013-02-03,muscatine,2
2013-02-03,page,1
2013-02-03,polk,10
2013-02-03,pottawattamie,2
2013-02-03,poweshiek,1
2013-02-03,scott,5
2013-02-03,story,1
2013-02-03,wayne,1
2013-02-03,webster,1
2013-02-03,woodbury,8
2013-02-17,appanoose,1
2013-02-17,audubon,1
2013-02-17,black hawk,4
2013-02-17,boone,1
2013-02-17,bremer,1
2013-02-17,cedar,1
2013-02-17,cerro gordo,2
2013-02-17,cherokee,2
2013-02-17,clinton,2
2013-02-17,dallas,2
2013-02-17,delaware,1
2013-02-17,des moines,3
2013-02-17,dubuque,4
2013-02-17,grundy,1
2013-02-17,hardin,1
2013-02-17,ida,1
2013-02-17,jackson,1
2013-02-17,johnson,5
2013-02-17,jones,1
2013-02-17,kossuth,1
2013-02-17,lee,1
2013-02-17,linn,6
2013-02-17,lyon,1
2013-02-17,madison,3
2013-02-17,marion,1
2013-02-17,monona,2
2013-02-17,palo alto,1
2013-02-17,polk,11
2013-02-17,pottawattamie,6
2013-02-17,scott,2
2013-02-17,story,1
2013-02-17,wapello,1
2013-02-17,warren,4
2013-02-17,webster,1
2013-02-17,woodbury,6
2013-02-17,wright,2
2013-03-03,audubon,1
2013-03-03,benton,1
2013-03-03,black hawk,3
2013-03-03,boone,1
